,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,updown,symbol,genename,ensembl,refseq,entrezid,GO
104,FBgn0003189,1089.17598028414,-1.27436201755106,0.258232288001183,-4.93494453158864,8.01735418474608e-07,3.04684203940674e-05,-1,r,rudimentary,FBgn0003189,NM_001298414,32640,GO:0004070|GO:0004070|GO:0004070|GO:0004088|GO:0004088|GO:0004151|GO:0004151|GO:0004151|GO:0005524|GO:0005524|GO:0005737|GO:0005829|GO:0006207|GO:0006207|GO:0006228|GO:0006541|GO:0006541|GO:0006541|GO:0006807|GO:0016597|GO:0019240|GO:0046872|GO:0070406
105,FBgn0003356,30.0648193045896,2.27694494304047,0.816108331767014,2.79000330521132,0.00527075034847861,0.0420873858889864,1,Jon99Ciii,Jonah 99Ciii,FBgn0003356,NM_001300669,43543,GO:0004252|GO:0004252|GO:0005615|GO:0006508|GO:0006508|GO:0017171|GO:0004252|GO:0006508
106,FBgn0003357,40.8615994702126,2.13642432397778,0.744453441198827,2.86978903682332,0.00410745740650557,0.0349275711645739,1,Jon99Ciii,Jonah 99Ciii,FBgn0003357,NM_001300669,43543,GO:0004252|GO:0004252|GO:0005615|GO:0006508|GO:0006508|GO:0017171|GO:0004252|GO:0006508
107,FBgn0004191,9.69910590837074,-3.4646309826022,1.13542692679705,-3.05139053939441,0.00227784085315112,0.0221191280953073,-1,snRNA:U2:34ABa,small nuclear RNA U2 at 34AB a,FBgn0004191,NR_001645,3772392,GO:0000398|GO:0005686|GO:0015030
108,FBgn0004429,483.015428699569,7.17854633825412,1.62225568113819,4.42504003636318,9.64243986836924e-06,0.000254779746994057,1,LysP,Lysozyme P,FBgn0004429,NM_057480,38129,GO:0003796|GO:0003796|GO:0005615|GO:0050829
109,FBgn0039504,102.813652793906,1.6115596450683,0.214118743809527,7.52647627384688,5.21279467318174e-14,9.30219432041836e-12,1,CG14260,uncharacterized protein,FBgn0039504,NM_001276082,43287,GO:0005737|GO:0007527|GO:0030162|GO:0031625|GO:0043161
110,FBgn0039563,660.477606638528,1.02752569859455,0.159198142579695,6.45438245663057,1.08661077440638e-10,1.09667528403817e-08,1,CG4951,uncharacterized protein,FBgn0039563,NM_001104480,43355,GO:0003674|GO:0005575|GO:0008150
111,FBgn0039611,458.707941598481,-1.19584812471345,0.222198486570825,-5.38189140335243,7.37072294041846e-08,3.60141712561002e-06,-1,Nepl18,Neprilysin-like 18,FBgn0039611,NM_143386,43410,GO:0004222|GO:0005886|GO:0016485
112,FBgn0039616,37.3680871629709,1.2143095818062,0.416181020982855,2.91774377154077,0.00352573938193979,0.0311870898059085,1,CG11828,uncharacterized protein,FBgn0039616,NM_143391,43416,GO:0004656|GO:0005506|GO:0005783|GO:0018401|GO:0019953|GO:0031418
113,FBgn0039687,352.906271184098,1.41474093794964,0.170249180189323,8.30982525951902,9.58431016654875e-17,3.02593874565935e-14,1,Naa40,N(alpha)-acetyltransferase 40,FBgn0039687,NM_143458,43500,GO:0004596|GO:0005634|GO:0006474|GO:0010485|GO:0043967|GO:0043968|GO:0043998|GO:1990189
114,FBgn0039769,27.9039919162105,1.68693190758435,0.486337077922805,3.46864753719665,0.000523085222423627,0.00723679589180013,1,CG15534,uncharacterized protein,FBgn0039769,NM_143535,43613,GO:0005615|GO:0005764|GO:0006685|GO:0008081|GO:0046513|GO:0061750
115,FBgn0039809,1531.51198572836,1.15852648126696,0.223738178392263,5.17804556018063,2.24222480556421e-07,9.93112015500436e-06,1,CG15547,uncharacterized protein,FBgn0039809,NM_143576,43661,GO:0003341|GO:0005929|GO:1902176
116,FBgn0039848,128.646830055134,1.15596681974352,0.294423190186363,3.9262084586877,8.62953745504896e-05,0.00164737201060493,1,Loxl1,Lysyl oxidase-like 1,FBgn0039848,NM_079868,43712,GO:0004720|GO:0004720|GO:0004720|GO:0005044|GO:0005507|GO:0005615|GO:0016020|GO:0018057|GO:0036211
117,FBgn0040104,19.0349486084868,1.85864227895321,0.414068443442337,4.48873201614081,7.16483610421011e-06,0.00019648246537002,1,lectin-24A,lectin-24A,FBgn0040104,NM_144380,53543,GO:0005534|GO:0005576|GO:0009897|GO:0016339|GO:0030246|GO:0030246|GO:0043152|GO:0044419
118,FBgn0040333,26.236893857816,1.2181499667417,0.336694249165601,3.61797081405617,0.000296921869618439,0.00461033919370975,1,brv3,brivido-3,FBgn0040333,NM_001297902,31246,GO:0005262|GO:0005262|GO:0005509|GO:0006816|GO:0009409|GO:0016020|GO:0050982
119,FBgn0040345,48.2851572701966,1.6799396128514,0.302490891579043,5.5536866055103,2.79706767426424e-08,1.5444078149424e-06,1,CG3708,uncharacterized protein,FBgn0040345,NM_130515,31039,GO:0000785|GO:0003682|GO:0005634|GO:0006334|GO:0042393
120,FBgn0040551,444.178872304676,1.09826413488808,0.227812675799192,4.82090880604097,1.42905678905211e-06,4.94268995606705e-05,1,CG11686,uncharacterized protein,FBgn0040551,NM_001275602,50024,NA
121,FBgn0040575,225.197687204589,1.13991861093276,0.159424941464044,7.1501899292831,8.66579154454582e-13,1.24071966613945e-10,1,CG15922,uncharacterized protein,FBgn0040575,NM_001275834,50048,NA
122,FBgn0040705,86.8451558761309,1.5873583322329,0.445017063479379,3.56696060106569,0.00036114575351219,0.00540971735157615,1,ND-B8,NADH dehydrogenase (ubiquinone) B8 subunit,FBgn0040705,NM_144084,50178,GO:0005747|GO:0005747|GO:0032981
123,FBgn0040733,1509.29375903074,1.24819427873539,0.435883076174425,2.86359885703822,0.00418858089057141,0.0353731114578915,1,BomS6,Bomanin S6,FBgn0040733,NM_176222,50206,GO:0006952
124,FBgn0040734,1601.55604892173,1.70517020466135,0.436567811906283,3.90585416092791,9.38931298049849e-05,0.00177734330619269,1,BomS5,Bomanin Short 5,FBgn0040734,NM_144109,50207,GO:0003674|GO:0005615|GO:0006952
125,FBgn0040751,136.816514206585,1.19559045110865,0.151726070973965,7.87992757891819,3.27570881351845e-15,7.4692227075653e-13,1,CG13018,uncharacterized protein,FBgn0040751,NM_144123,50224,GO:0003674|GO:0005739|GO:0005739|GO:0033617|GO:0033617
126,FBgn0040775,11793.2529894594,2.01958346055166,0.254949576073947,7.92150154415589,2.34659342502661e-15,5.55646246968321e-13,1,CG12158,uncharacterized protein,FBgn0040775,NM_144142,2768730,NA
127,FBgn0040786,127.650498672188,1.23730226127523,0.202247793902012,6.11775405508105,9.49033857598806e-10,7.68779861093033e-08,1,CG14104,uncharacterized protein,FBgn0040786,NM_144151,50259,NA
128,FBgn0040899,503.680213010085,1.28148957122462,0.124694021262927,10.2770730965721,8.94013766605855e-25,1.5725702154597e-21,1,CG17776,uncharacterized protein,FBgn0040899,NM_001297878,50373,NA
129,FBgn0040907,298.471230618579,1.41998433647239,0.191911013685402,7.39918105377816,1.37026918653876e-13,2.10901556173148e-11,1,mRpL33,mitochondrial ribosomal protein L33,FBgn0040907,NM_080242,50381,GO:0003735|GO:0003735|GO:0005739|GO:0005739|GO:0005762|GO:0005762|GO:0006412|GO:0032543
130,FBgn0040923,9691.12035017318,1.40949924749657,0.187819442456353,7.50454388034998,6.16428598281885e-14,1.06902610290773e-11,1,CG11368,uncharacterized protein,FBgn0040923,NM_144274,50397,NA
131,FBgn0040931,1285.85422739362,1.19120890519003,0.137790884938502,8.64504865994356,5.37823733923659e-18,1.95056206902147e-15,1,CG9034,uncharacterized protein,FBgn0040931,NM_001298108,50405,NA
132,FBgn0040972,1823.9766135452,1.24181003576697,0.432963584694771,2.8681627731866,0.00412863065428481,0.0350350304935967,1,CG16978,uncharacterized protein,FBgn0040972,NM_144312,50446,NA
133,FBgn0041581,4927.7389324401,3.09848797045978,1.11094216603333,2.78906325207107,0.00528607399786566,0.0421550706837564,1,AttB,Attacin-B,FBgn0041581,NM_001169681,36637,GO:0002213|GO:0005576|GO:0005615|GO:0006959|GO:0019731|GO:0019731|GO:0050830
134,FBgn0042131,88.7086111512209,1.51423135503571,0.286489775574749,5.28546385991574,1.25386626202522e-07,5.87028718034848e-06,1,CG18808,uncharacterized protein,FBgn0042131,NM_144411,59169,GO:0016491
135,FBgn0044048,137.130107294947,1.12146244213419,0.274099928828598,4.09143645869193,4.28709416335877e-05,0.000922849483102038,1,Ilp5,Insulin-like peptide 5,FBgn0044048,NM_206315,2768992,GO:0005158|GO:0005158|GO:0005179|GO:0005515|GO:0005615|GO:0007626|GO:0008286|GO:0008286|GO:0030431|GO:0033500|GO:0048018|GO:0060180|GO:0061964
136,FBgn0044812,1865.58420889289,3.61917715107469,1.0443926126436,3.46534158443893,0.00052955840582079,0.00730173869078543,1,TotC,Turandot C,FBgn0044812,NM_080518,117462,GO:0002376|GO:0005576|GO:0005615|GO:0006979|GO:0009408|GO:0009411|GO:0009617|GO:0034605|GO:0034644
137,FBgn0047000,35.5718789979344,1.90451840591254,0.464852962716615,4.09703402723837,4.18477408798145e-05,0.000903984620093257,1,CG33946,uncharacterized protein,FBgn0047000,NM_001316477,26067038,NA
138,FBgn0050050,76.4159438869127,1.43182848547028,0.469368745317755,3.05054075234804,0.00228429678255287,0.0221643390729499,1,CG30050,uncharacterized protein,FBgn0050050,NM_165897,246417,GO:0003674|GO:0005575
139,FBgn0050461,225.818259824711,1.53719428137374,0.19010812630777,8.08589464968554,6.17095120815519e-16,1.65180265708728e-13,1,CG30461,uncharacterized protein,FBgn0050461,NM_001299583,3771732,NA
140,FBgn0050462,225.818259824711,1.53719428137374,0.19010812630777,8.08589464968554,6.17095120815519e-16,1.65180265708728e-13,1,ste24c,ste24c prenyl protease type I,FBgn0050462,NM_001032262,3772676,GO:0004222|GO:0004222|GO:0007283|GO:0030176|GO:0071586
141,FBgn0050485,140.480261113458,1.8123478497938,0.381387057054063,4.75199096632398,2.01423374050147e-06,6.68497575385301e-05,1,CG30485,uncharacterized protein,FBgn0050485,NM_166013,246644,GO:0003674|GO:0005575|GO:0008150
142,FBgn0051065,100.749249920577,1.22917284359109,0.164261740190552,7.48301364739706,7.26373350382506e-14,1.22518288537805e-11,1,ppk31,pickpocket 31,FBgn0051065,NM_001104474,318575,GO:0005272|GO:0005887|GO:0006814|GO:0015280|GO:0016021|GO:0035725
143,FBgn0051076,14.6238050116212,1.17720299156417,0.42757844128497,2.7531860306764,0.00590183493344105,0.0457327209159595,1,CG31076,uncharacterized protein,FBgn0051076,NM_170305,318582,NA
144,FBgn0051084,67.5579525704039,1.09107312315829,0.37773726003284,2.8884445316923,0.00387152304654622,0.0333823972493863,1,asRNA:CR31084,antisense RNA:CR31084,FBgn0051084,NR_167780,10178907,NA
145,FBgn0051202,113.462803951752,1.23150295395455,0.180999443816587,6.80390463079254,1.01820957708726e-11,1.19402043073099e-09,1,alpha-Man-Ic,alpha-Mannosidase class I c,FBgn0051202,NM_170452,318624,GO:0000139|GO:0004571|GO:0005509|GO:0005783|GO:0005975|GO:0006491
146,FBgn0051219,69.3316820337156,1.98267631307111,0.265102148593691,7.47891453761797,7.49389848860451e-14,1.24692394716469e-11,1,CG31219,uncharacterized protein,FBgn0051219,NM_001104367,42344,GO:0004252|GO:0004252|GO:0006508|GO:0006508
147,FBgn0051779,30.8395910888683,1.9230548728249,0.515019256348772,3.73394751578494,0.000188501792018511,0.00314501702591319,1,Acp24A4,Accessory gland protein 24A4,FBgn0051779,NM_001042865,318936,GO:0004867|GO:0005615|GO:0005615|GO:0019953|GO:0030512|GO:0048019|GO:0050431
148,FBgn0051909,26.3806714797632,-1.12761940592412,0.370014300389545,-3.04750223095968,0.00230751813225642,0.0223271896491327,-1,CG31909,uncharacterized protein,FBgn0051909,NM_001169429,319020,GO:0003674|GO:0005575|GO:0008150
149,FBgn0052069,284.377457126485,1.22021581418898,0.140593755357604,8.67901857436927,3.99198508422437e-18,1.53604101068921e-15,1,CG32069,uncharacterized protein,FBgn0052069,NM_168435,39235,GO:0005789|GO:0006888|GO:0012505|GO:0030134|GO:0030173
150,FBgn0052238,15.5688341863203,-1.35088454084119,0.482423118103585,-2.80020689338343,0.00510698630027294,0.0409656822900721,-1,TTLL1B,Tubulin tyrosine ligase-like 1B,FBgn0052238,NM_168100,326203,GO:0000226|GO:0005929|GO:0015631|GO:0018094|GO:0018095|GO:0070735|GO:0070740
151,FBgn0052368,144.868044998017,2.66294001263207,0.523737031642631,5.08449823431448,3.68599197418345e-07,1.55430202664798e-05,1,CG32368,uncharacterized protein,FBgn0052368,NM_168244,317997,GO:0003674|GO:0005575|GO:0008150
152,FBgn0052391,78.844870255895,1.28771052515561,0.380445850503417,3.38474062327576,0.000712455428530488,0.0090718342207817,1,CG32391,uncharacterized protein,FBgn0052391,NM_001169894,318007,GO:0003674|GO:0005575|GO:0008150
153,FBgn0052551,404.905837048185,1.2842873958733,0.205519819262979,6.2489710261469,4.13165545563843e-10,3.60801940604794e-08,1,CG32551,uncharacterized protein,FBgn0052551,NM_167618,318085,GO:0003674|GO:0005575|GO:0008150
154,FBgn0052602,77.9596619286713,1.03372911412557,0.363984069394703,2.84003944415654,0.00451079558679191,0.0373790349829032,1,Muc12Ea,Mucin 12Ea,FBgn0052602,NM_001382061,32384,GO:0005201|GO:0007304|GO:0031012|GO:0042600
155,FBgn0052726,2440.9765057166,1.8110639288376,0.173381785125843,10.4455259099052,1.53601652702467e-25,3.15216191620913e-22,1,CG32726,uncharacterized protein,FBgn0052726,NM_001298055,318175,GO:0003674|GO:0005575|GO:0008150
156,FBgn0053109,266.265012696238,5.3642417794222,0.96945363672205,5.53326283612691,3.14327903141731e-08,1.70498655127054e-06,1,CG33109,uncharacterized protein,FBgn0053109,NM_176500,326258,NA
157,FBgn0053169,288.850796200823,1.25212545512531,0.152129918159118,8.23063254274329,1.8622741880369e-16,5.45956716126152e-14,1,CG33169,uncharacterized protein,FBgn0053169,NM_001144527,40504,GO:0003674|GO:0005575|GO:0008150
158,FBgn0053530,17.9358342000054,1.24381435802423,0.45589830544982,2.72827150957932,0.00636671806525611,0.0483313190736735,1,Acp53C14c,Accessory gland protein 53C14c,FBgn0053530,NM_001014532,3346203,GO:0003674|GO:0005615|GO:0019953
159,FBgn0053774,165.812940466617,1.45159757731887,0.190747928489016,7.61003062427729,2.74030984109685e-14,5.35578334498818e-12,1,CG33774,uncharacterized protein,FBgn0053774,NM_001032225,3772288,GO:0006487|GO:0008250
160,FBgn0053965,40.1458715794232,-1.07230461768993,0.378847809119078,-2.83043637017017,0.00464845563546117,0.0382340910083056,-1,CG33965,uncharacterized protein,FBgn0053965,NM_001038894,3885668,GO:0005770|GO:0120009|GO:0120013|GO:1902936|GO:1902936
161,FBgn0054005,11.7727154791409,1.95727538876714,0.577962645502428,3.38650846036194,0.000707880937996643,0.00902291717344997,1,CG34005,uncharacterized protein,FBgn0054005,NM_001038868,3885597,NA
162,FBgn0054008,223.161112898899,1.13915425181932,0.182269118144716,6.24984782619547,4.10852788590239e-10,3.60801940604794e-08,1,CG34008,uncharacterized protein,FBgn0054008,NM_001038973,3885577,GO:0003674|GO:0005575|GO:0008150
163,FBgn0054025,221.035292598838,1.06606901493529,0.215929636339158,4.93711300129653,7.92875341021152e-07,3.02249971331066e-05,1,CG34025,uncharacterized protein,FBgn0054025,NM_001038898,3885633,GO:0000086|GO:0005634|GO:0005829|GO:0019005|GO:0019005|GO:0031146|GO:0031146|GO:0051726
164,FBgn0061198,214.929193433904,1.25010341540801,0.164655122831673,7.59225339551679,3.1438943448592e-14,5.95550324126943e-12,1,HSPC300,Haematopoietic stem/progenitor cell protein 300,FBgn0061198,NM_001299881,246497,GO:0005515|GO:0008064|GO:0008360|GO:0008582|GO:0010592|GO:0021551|GO:0031209|GO:0031209|GO:0044877|GO:0048870|GO:0051491
165,FBgn0066084,30770.5236485126,1.63378989653495,0.175991889159628,9.28332495512378,1.64270587288081e-20,1.34844249418542e-17,1,RpL41,Ribosomal protein L41,FBgn0066084,NM_001014551,251466,GO:0000228|GO:0002181|GO:0002181|GO:0003735|GO:0003735|GO:0003735|GO:0005634|GO:0005654|GO:0005730|GO:0005737|GO:0005829|GO:0006412|GO:0022625|GO:0022625|GO:0022625
166,FBgn0069923,937.683797292755,1.07103675371949,0.186704190569294,5.73654372970263,9.66281095132205e-09,6.16467312143152e-07,1,CG41128,uncharacterized protein,FBgn0069923,NM_001015402,3355108,GO:0003674|GO:0005739|GO:0008150|GO:0061617
167,FBgn0082999,12.4045947549835,1.3497415729442,0.491898001844898,2.74394603735307,0.00607055160103554,0.0465711538090658,1,snoRNA:Psi28S-1192c,ncRNA,FBgn0082999,NR_003737,5740865,NA
168,FBgn0083983,106.005739167855,1.36814260558556,0.21977107137178,6.22530798546779,4.8061094300094e-10,4.16743840927505e-08,1,mRpL34,mitochondrial ribosomal protein L34,FBgn0083983,NM_001043087,4379878,GO:0003735|GO:0003735|GO:0005762|GO:0005762|GO:0005762|GO:0006412|GO:0032543|GO:0032543
169,FBgn0085201,437.310696622821,1.65264784778775,0.400500670012428,4.12645463923062,3.68398627675601e-05,0.000802848195145074,1,CG34172,uncharacterized protein,FBgn0085201,NM_001103584,5740746,GO:0002082|GO:0005746|GO:0005751|GO:0006123|GO:0097250
170,FBgn0085209,1352.19986435674,1.28269396906353,0.132179083498092,9.70421291415628,2.89300484667795e-22,3.50524258647148e-19,1,CG34180,uncharacterized protein,FBgn0085209,NM_001103626,5740541,GO:0003674|GO:0005575|GO:0008150
171,FBgn0085212,295.573478536391,1.0468031138289,0.15703769937692,6.66593510973674,2.62985444199804e-11,2.91587386422048e-09,1,CG34183,uncharacterized protein,FBgn0085212,NM_001103664,5740752,GO:0005634|GO:0005634|GO:0005737|GO:0005737|GO:0008420|GO:0008420|GO:0043175|GO:0070940|GO:0070940
172,FBgn0085229,640.16395142417,1.12377795901495,0.223916229392481,5.01874277743928,5.20107343073898e-07,2.06583281137707e-05,1,CG34200,uncharacterized protein,FBgn0085229,NM_001103723,5740389,NA
173,FBgn0085236,1389.4519238568,1.25450647138731,0.146026996678224,8.59092154138909,8.62745335330266e-18,3.0090916165166e-15,1,CG34207,uncharacterized protein,FBgn0085236,NM_001103940,5740143,NA
174,FBgn0085237,34.203890166915,1.03890088705645,0.348163798210113,2.98394288090079,0.00284559887571027,0.0263839299372143,1,CG34208,uncharacterized protein,FBgn0085237,NM_001103943,5740805,GO:0003674|GO:0005575|GO:0008150
175,FBgn0085241,190.794306423988,6.11172830802233,0.990430051998307,6.17078237447583,6.79528993615987e-10,5.81044479055114e-08,1,CG34212,uncharacterized protein,FBgn0085241,NM_001103726,5740704,GO:0003674|GO:0005575|GO:0008150
176,FBgn0085243,40.4179893640814,1.20997834467149,0.315186626305148,3.83892666657768,0.000123573328748873,0.00221008635736608,1,CG34214,uncharacterized protein,FBgn0085243,NM_001103974,5740774,NA
177,FBgn0085276,9.84645899350148,1.56000039263493,0.556198192051773,2.8047563169528,0.00503546332001546,0.0405239606923859,1,CG34247,uncharacterized protein,FBgn0085276,NM_001104147,5740480,NA
178,FBgn0085279,192.134308520217,1.46741290736581,0.13758504181228,10.6654974119057,1.47607107096577e-26,4.54371577420039e-23,1,CG34250,uncharacterized protein,FBgn0085279,NM_001104163,5740115,GO:0003674|GO:0005575|GO:0008150
179,FBgn0085319,28.1950024827908,1.8786473610584,0.443142071025925,4.23937938618447,2.24138581592732e-05,0.000527689934063347,1,CG34290,uncharacterized protein,FBgn0085319,NM_001104429,5740609,GO:0004252|GO:0004252|GO:0006508
180,FBgn0085320,69.392056391253,1.04839918590917,0.37337174370571,2.80792321214193,0.00498621146487177,0.040230123047847,1,CG34291,uncharacterized protein,FBgn0085320,NM_001104468,5740331,NA
181,FBgn0085334,147.535180085898,1.98756805171231,0.347583712753764,5.71824276795257,1.07631296637006e-08,6.62632077745729e-07,1,CG34305,uncharacterized protein,FBgn0085334,NM_001104201,5740825,GO:0003674|GO:0005575|GO:0008150
182,FBgn0085358,14.5041205413843,2.69856259001203,0.85922683863096,3.14068703243925,0.00168552045463537,0.0180154629843102,1,Diedel3,Diedel 3,FBgn0085358,NM_001103558,50358,GO:0003674|GO:0005615|GO:0008150
183,FBgn0085452,296.317947537411,1.13902332335812,0.378341095118498,3.01057257076811,0.00260755628344919,0.0245090385634427,1,CG34423,uncharacterized protein,FBgn0085452,NM_001103961,5740313,GO:0005739|GO:0006783|GO:0032780|GO:0042030|GO:0051117
184,FBgn0085468,2063.02438187465,1.03556576512173,0.132852435959747,7.79485718602474,6.44813651784494e-15,1.39291061305657e-12,1,ND-MWFE,NADH dehydrogenase (ubiquinone) MWFE subunit,FBgn0085468,NM_001103826,5740593,GO:0003674|GO:0005747|GO:0005747|GO:0008150
185,FBgn0085475,31.951924900253,1.50035840432752,0.358182404907503,4.18881101855064,2.80419795199843e-05,0.000634707525421998,1,CG34446,uncharacterized protein,FBgn0085475,NM_001103949,5740549,GO:0003674|GO:0005575|GO:0008150
186,FBgn0085736,2239.13913039621,1.02300583581042,0.145289876944564,7.04113636355235,1.9067827990784e-12,2.44564756302628e-10,1,ND-AGGG,NADH dehydrogenase (ubiquinone) AGGG subunit,FBgn0085736,NM_001015476,3355155,GO:0003674|GO:0005747|GO:0005747|GO:0008150
187,FBgn0085766,124.01338951725,1.74251026209325,0.31207705685598,5.58358976993749,2.35604077140269e-08,1.31266651666431e-06,1,NA,NA,FBgn0085766,NA,NA,NA
188,FBgn0085772,123.094496920237,1.40555827622726,0.335392217820261,4.19078977252988,2.7798513941263e-05,0.000631518638669319,1,NA,NA,FBgn0085772,NA,NA,NA
189,FBgn0085826,102.9537251834,1.75138601678336,0.374273442520784,4.67942904254047,2.87674895583053e-06,9.03607395233198e-05,1,NA,NA,FBgn0085826,NA,NA,NA
190,FBgn0086068,25.1319317785124,1.4903761577204,0.315325547499734,4.72646815184443,2.28458604222591e-06,7.44182749680625e-05,1,snoRNA:Or-CD12,ncRNA,FBgn0086068,NR_003852,5740674,NA
191,FBgn0260475,12936.2547712713,1.29954789387307,0.378856591489821,3.43018419915229,0.000603171635092501,0.00803771898581598,1,CG30059,uncharacterized protein,FBgn0260475,NM_137028,246425,GO:0008449|GO:0030203
192,FBgn0260932,129.24884481431,1.97684034271761,0.222915508609009,8.86811489722307,7.43945479132793e-19,3.52315410944696e-16,1,cuff,cutoff,FBgn0260932,NM_136865,36269,GO:0000956|GO:0001015|GO:0005634|GO:0005634|GO:0005737|GO:0005829|GO:0009953|GO:0030422|GO:0030717|GO:0030719|GO:0030723|GO:0030727|GO:0034587|GO:0048471|GO:0048477|GO:0090305|GO:0110155|GO:0140543|GO:1905382|GO:1990470
193,FBgn0261016,3830.55536331611,1.80207935748635,0.200977142809464,8.96658859955437,3.05839915835625e-19,1.56908620153502e-16,1,clos,closca,FBgn0261016,NM_001103776,5740204,GO:0003674|GO:0005576|GO:0007165|GO:0007305|GO:0007362|GO:0008293|GO:0009950
194,FBgn0261111,1891.71692162449,1.26331821975251,0.168043666003161,7.51779730709249,5.57067760477924e-14,9.79882190680669e-12,1,BHD,Birt-Hogg-Dube,FBgn0261111,NM_139833,38793,GO:0000122|GO:0003674|GO:0005096|GO:0005730|GO:0005737|GO:0005829|GO:0030511|GO:0030718|GO:0043547|GO:1901837|GO:1901840|GO:1904263
195,FBgn0261266,18.9367441458193,1.73638816757588,0.404278851459947,4.29502597354616,1.74672885034399e-05,0.0004292908649558,1,zuc,zucchini,FBgn0261266,NM_135686,34609,GO:0005739|GO:0005739|GO:0016891|GO:0016891|GO:0030717|GO:0031047|GO:0034587|GO:0034587|GO:0035755|GO:0043186|GO:0046843|GO:0048477|GO:0048477|GO:0090502|GO:1990511
196,FBgn0261508,51.1043162647748,2.43945020153702,0.553655834628891,4.40607693256255,1.05259591843204e-05,0.000275757734971355,1,CG42656,uncharacterized protein,FBgn0261508,NM_001202263,10178806,GO:0003674|GO:0005575|GO:0008150
197,FBgn0261567,17.1805718963034,2.5210254262377,0.878252193618199,2.87050285163724,0.00409819500372188,0.0348728922465982,1,CG42681,uncharacterized protein,FBgn0261567,NM_001201883,10178949,GO:0003674|GO:0005575|GO:0008150
198,FBgn0262001,93.1995178342962,1.23885360020725,0.245312585369792,5.05010209052159,4.41574008006219e-07,1.80634576763474e-05,1,CG42819,uncharacterized protein,FBgn0262001,NM_001201799,10178852,NA
199,FBgn0262003,77.8938137297273,1.25224542935848,0.427093320609405,2.93201829420252,0.00336766908446669,0.0300261473113964,1,CG42821,uncharacterized protein,FBgn0262003,NM_001038971,3885579,NA
200,FBgn0262359,1067.59673396125,1.17366212584598,0.190282443235325,6.1680000839305,6.91591076596029e-10,5.87280063870821e-08,1,CG43057,uncharacterized protein,FBgn0262359,NM_001259011,12798305,GO:0003674|GO:0005575|GO:0008150
201,FBgn0262565,89.5421294647754,1.45261682823101,0.217739877015757,6.67134035409552,2.5347759626193e-11,2.83733603888467e-09,1,NA,NA,FBgn0262565,NA,NA,NA
202,FBgn0262567,91.6702991365319,1.26297864231308,0.236555296032422,5.33904192168234,9.34390387977053e-08,4.44214241203145e-06,1,CG43107,uncharacterized protein,FBgn0262567,NM_001259457,12798326,GO:0003674|GO:0005575|GO:0008150
203,FBgn0262569,795.012924379407,3.76335455089785,1.31886072200328,2.85348899099938,0.00432420261417923,0.0361975333960082,1,CG43109,uncharacterized protein,FBgn0262569,NM_001259486,12798341,GO:0003674|GO:0005575|GO:0008150
204,FBgn0262574,575.020631140246,1.7726694595467,0.276692629903787,6.40663779213455,1.4876366416929e-10,1.46538159753317e-08,1,CG43114,uncharacterized protein,FBgn0262574,NM_001259335,12798406,GO:0003674|GO:0005575|GO:0008150
205,FBgn0262794,21.4812905882631,2.37376402679926,0.776312729105041,3.05774198696421,0.00223011500451991,0.0219213488937639,1,CG43175,uncharacterized protein,FBgn0262794,NM_001260225,12798449,GO:0003674|GO:0005575|GO:0009611
206,FBgn0262815,46.2920968279321,1.13081963689925,0.273232064552283,4.1386783749272,3.49312233034631e-05,0.000769424244249626,1,NA,NA,FBgn0262815,NA,NA,NA
207,FBgn0262858,316.196029202882,1.1177931529653,0.14590031733969,7.66134833252496,1.83991073511866e-14,3.83771093373026e-12,1,CG43222,uncharacterized protein,FBgn0262858,NM_001260362,12798528,GO:0005575|GO:0046872|GO:1990748
208,FBgn0262880,159.991744124447,2.55776372221963,0.351314198499723,7.28055892173583,3.32439946423535e-13,4.93172657869034e-11,1,CG43235,uncharacterized protein,FBgn0262880,NM_001259002,12798301,NA
209,FBgn0262881,95.7315863525686,2.19796578745548,0.725747735829443,3.02855342007159,0.00245727628640217,0.0234364391281719,1,CG43236,uncharacterized protein,FBgn0262881,NM_001259393,12798466,GO:0003674|GO:0005576|GO:0009611
210,FBgn0263025,328.101680735849,1.2322565701938,0.174841366672206,7.04785482776539,1.81697052015556e-12,2.3800380866676e-10,1,HSPBAP1,HSPB1 associated protein 1,FBgn0263025,NM_143324,43329,GO:0005737|GO:0008150|GO:0016706
211,FBgn0010041,73.9116457708429,2.04876067601978,0.608437648829703,3.36724836137352,0.000759222795736699,0.00953500181106867,1,GstD5,Glutathione S transferase D5,FBgn0010041,NM_080175,48338,GO:0004364|GO:0004364|GO:0005737|GO:0006749|GO:0006749
212,FBgn0010241,72.0464484920385,1.20455033976341,0.411796102110406,2.92511350542231,0.00344330604496732,0.0306118608893015,1,Mdr50,Multi drug resistance 50,FBgn0010241,NM_079016,36582,GO:0005524|GO:0005886|GO:0008559|GO:0009636|GO:0015562|GO:0016021|GO:0017085|GO:0042626|GO:0042908|GO:0043190|GO:0055085|GO:0097254
213,FBgn0010385,918.165310161556,2.20393522215066,0.627993206721518,3.50948895395932,0.00044896870718582,0.00645058540440957,1,Def,Defensin,FBgn0010385,NM_078948,36047,GO:0005615|GO:0005615|GO:0006959|GO:0006959|GO:0009617|GO:0009617|GO:0019731|GO:0019731|GO:0042742|GO:0050830|GO:0050830
